filename	title	style	region	year	tokens
1.lit_hu_dia_Agh_Istvan-A_megtalalt_idobol.vert	A megtalált időből	literature	Hungary	2005	6787
1.lit_hu_dia_Tandori_Dezso-A_Honlap_Utani.vert	A Honlap Utáni	literature	Hungary	2005	89430
1.lit_hu_dia_Moldova_Gyorgy-Az_utolso_tolteny_5.vert	Az utolsó töltény 5.	literature	Hungary	2005	55283
1.lit_gr_meszaroskaroly_hetmerfoldes.iso.s1.clean.vert	Hétmérföldes csizma nélkül: elektronikus változat	literature	Slovakia	2005	124160
1.lit_hu_dia_Ottlik_Geza-Proza.vert	Próza	literature	Hungary	2005	68074
1.lit_hu_dia_Kovacs_Andras_Ferenc-Vig_toportyan.vert	Víg toportyán	literature	Hungary	2005	3213
1.lit_hu_dia_Kovacs_Andras_Ferenc-Szabadvendeg.vert	Szabadvendég	literature	Hungary	2005	1546
1.lit_vj_kalapis.s1.clean.vert	Kárpát-medencei magyar nyelvi korpusz vajdasági alkorpusza: Magyar Szó (Internetes kiadás - Dokumentumok)	literature	Vojvodina	2005	19222
1.lit_hu_dia_Lazar_Ervin-Magyar_mondak.vert	Magyar mondák	literature	Hungary	2005	18046
1.lit_hu_dia_Takats_Gyula-Ot_esztendo_Drangalagban_1981-1985.vert	Öt esztendő Drangalagban 1981-1985	literature	Hungary	2005	82563
1.lit_hu_dia_Dobos_Laszlo-Evgyuruk_hatalma.vert	Évgyűrűk hatalma	literature	Hungary	2005	162228
1.lit_hu_dia_Kovacs_Andras_Ferenc-Uberallesbadeni_dalnokversenyek.vert	Überallesbadeni dalnokversenyek	literature	Hungary	2005	9891
1.lit_hu_dia_Bertok_Laszlo-Hazulrol_haza.vert	Hazulról haza	literature	Hungary	2005	64873
1.lit_hu_dia_Ottlik_Geza-Hajonaplo.vert	Hajónapló	literature	Hungary	2005	52064
1.lit_hu_dia_Moldova_Gyorgy-Az_utolso_tolteny_4.vert	Az utolsó töltény 4.	literature	Hungary	2005	55543
1.lit_hu_dia_Szabo_Magda-Szuret.vert	Szüret	literature	Hungary	2005	43310
1.lit_hu_dia_Moldova_Gyorgy-Az_utolso_tolteny_6.vert	Az utolsó töltény 6.	literature	Hungary	2005	58145
1.lit_vj_sikoly.s1.clean.vert	Kárpát-medencei magyar nyelvi korpusz vajdasági alkorpusza: Sikoly	literature	Vojvodina	2005	23811
1.lit_hu_dia_Ottlik_Geza-Minden_megvan.vert	Minden megvan	literature	Hungary	2005	84182
1.lit_gr_komaromiressl_rackertiorgonak.iso.s1.clean.vert	Ráckerti orgonák: elektronikus változat	literature	Slovakia	2005	105122
1.lit_hu_dia_Rakovszky_Zsuzsa-A_hullocsillag_eve.vert	A hullócsillag éve	literature	Hungary	2005	117915
1.lit_hu_dia_Marsall_Laszlo-Holnaputan.vert	Holnapután?	literature	Hungary	2005	11246
1.lit_hu_dia_Tolnai_Otto-Szog_a_nadirban.vert	Szög a nadírban	literature	Hungary	2005	2983
1.lit_hu_dia_Hubay_Miklos-Gim_a_fekete_csalitban.vert	Gím a fekete csalitban	literature	Hungary	2005	91724
1.lit_hu_dia_Ottlik_Geza-Hajnali_haztetok.vert	Hajnali háztetők	literature	Hungary	2005	26970
1.lit_gr_meszaros_andrea.s1.clean.vert	-	literature	Slovakia	2005	22239
1.lit_hu_dia_Somlyo_Gyorgy-Irjak_ne_irjak.vert	Írjak? ne írjak?	literature	Hungary	2005	41759
1.lit_hu_dia_Jokai_Anna-Viragvasarnap_alkonyan.vert	Virágvasárnap alkonyán	literature	Hungary	2005	10512
1.lit_hu_dia_Nemes_Nagy_Agnes-Az_ot_fenyo.vert	Az öt fenyő	literature	Hungary	2005	29742
1.lit_hu_dia_Csoori_Sandor-Futas_a_kodben.vert	Futás a ködben	literature	Hungary	2005	8333
1.lit_hu_dia_Tandori_Dezso-Ird_hozza_a_vert.vert	Írd hozzá a vért!	literature	Hungary	2005	249047
1.lit_hu_dia_Jokai_Anna-Majd.vert	Majd	literature	Hungary	2005	16713
1.lit_hu_dia_Bertok_Laszlo-Platon_benez_az_ablakon.vert	Platón benéz az ablakon	literature	Hungary	2005	1362
1.lit_hu_dia_Tersanszky_Jozsi_Jeno-Egy_szarvasgim_tortenete.vert	Egy szarvasgím története	literature	Hungary	2005	47251
1.lit_hu_dia_Gergely_Agnes-Carmen_lugubre.vert	Carmen lugubre	literature	Hungary	2005	8182
1.lit_hu_dia_Spiro_Gyorgy-Fogsag.vert	Fogság	literature	Hungary	2005	326540
1.lit_vj_csorba.s1.clean.vert	Kárpát-medencei magyar nyelvi korpusz vajdasági alkorpusza: Magyar Szó (Internetes kiadás - Dokumentumok)CSORBA ZOLTÁN	literature	Vojvodina	2005	13497
1.lit_hu_dia_Szabo_Magda-A_macskak_szerdaja.vert	A macskák szerdája	literature	Hungary	2005	103523
1.lit_hu_dia_Gyurkovics_Tibor-Skizofren_tortenelem.vert	Skizofrén történelem	literature	Hungary	2005	62099
1.lit_hu_dia_Szakonyi_Karoly-Ami_nincs.vert	Ami nincs	literature	Hungary	2005	30813
1.lit_hu_dia_Esterhazy_Peter-Utazas_a_tizenhatos_melyere.vert	Utazás a tizenhatos mélyére	literature	Hungary	2006	42443
1.lit_hu_dia_Tandori_Dezso-Zen_koala_kartya.vert	Zen Koala Kártya	literature	Hungary	2006	35943
1.lit_hu_dia_Lazar_Ervin-Bogarmese.vert	Bogármese	literature	Hungary	2006	11458
1.lit_hu_dia_Hubay_Miklos-Lelegzetvisszafojtva.vert	Lélegzetvisszafojtva	literature	Hungary	2006	82676
1.lit_hu_dia_Jokai_Anna-Bolcsek_es_pasztorok.vert	Bölcsek és pásztorok	literature	Hungary	2006	15487
1.lit_hu_dia_Gergely_Agnes-Uterinto.vert	Útérintő	literature	Hungary	2006	71891
1.lit_hu_dia_Ezsaias_Erzsebet-Fecskekod.vert	Fecskekód	literature	Hungary	2006	21891
1.lit_hu_dia_Nadas_Peter-Hatorszagi_naplo.vert	Hátországi napló	literature	Hungary	2006	65905
1.lit_hu_dia_Moldova_Gyorgy-Kadar_Janos.vert	Kádár János	literature	Hungary	2006	115878
1.lit_hu_dia_Jokai_Anna-A_merleg_nyelve_III.vert	A mérleg nyelve III.	literature	Hungary	2006	21262
1.lit_hu_dia_Kertesz_Imre-K_dosszie.vert	K. dosszié	literature	Hungary	2006	41311
1.lit_hu_dia_Agh_Istvan-Oktoberi_fogadalom.vert	Októberi fogadalom	literature	Hungary	2006	8540
1.lit_hu_dia_Parti_Nagy_Lajos-A_fagyott_kutya_laba.vert	A fagyott kutya lába	literature	Hungary	2006	54889
1.lit_hu_dia_Faludy_Gyorgy-A_pokol_tornacan.vert	A Pokol tornácán	literature	Hungary	2006	83099
1.lit_hu_dia_Kovacs_Andras_Ferenc-Hazateres_Hellaszbol.vert	Hazatérés Hellászból	literature	Hungary	2006	41139
1.lit_hu_dia_Jokai_Anna-Kronikasenek.vert	Krónikásének	literature	Hungary	2006	439
1.lit_hu_dia_Suto_Andras-Letvegi_hajraban.vert	Létvégi hajrában	literature	Hungary	2006	96994
1.lit_hu_dia_Esterhazy_Peter-Rubens_es_a_nemeuklideszi_asszonyok.vert	Rubens és a nemeuklideszi asszonyok	literature	Hungary	2006	13767
1.lit_hu_dia_Moldova_Gyorgy-Ejfeli_napsutes.vert	Éjféli napsütés	literature	Hungary	2006	17645
1.lit_hu_dia_Lator_Laszlo-A_ter_a_targyak.vert	A tér, a tárgyak	literature	Hungary	2006	4231
1.lit_hu_dia_Oravecz_Imre-Egy_hegy_megy.vert	Egy hegy megy	literature	Hungary	2006	59990
1.lit_hu_dia_Hubay_Miklos-Apokrif_talalkozasok.vert	Apokrif találkozások	literature	Hungary	2006	97725
1.lit_hu_dia_Raba_Gyorgy-Foldlako.vert	Földlakó	literature	Hungary	2006	6116
1.lit_hu_dia_Hatar_Gyozo-Plasztikzacsko.vert	Plasztikzacskó	literature	Hungary	2006	19526
1.lit_hu_dia_Kovacs_Andras_Ferenc-Almatlan_eg.vert	Álmatlan ég	literature	Hungary	2006	6097
1.lit_hu_dia_Rakovszky_Zsuzsa-Visszaut_az_idoben.vert	Visszaút az időben	literature	Hungary	2006	4469
1.lit_hu_dia_Sipos_Lajos-Tamasi_Aron.vert	Tamási Áron	literature	Hungary	2006	101402
1.lit_hu_dia_Tolnai_Otto-Omama_egy_rotterdami_gengszterfilmben.vert	Ómama egy rotterdami gengszterfilmben	literature	Hungary	2006	21599
1.lit_hu_dia_Szabo_Magda-Bekekotes.vert	Békekötés	literature	Hungary	2006	30129
1.lit_hu_dia_Tandori_Dezso-1387.vert	14:27	literature	Hungary	2006	44014
1.lit_hu_dia_Fust_Milan-Latomas_es_indulat_a_muveszetben.vert	Látomás és indulat a művészetben	literature	Hungary	2006	230468
1.lit_hu_dia_Konrad_Gyorgy-Csodafigurak.vert	Csodafigurák	literature	Hungary	2006	57815
1.lit_hu_dia_Oravecz_Imre-Halaszoember.vert	Halászóember	literature	Hungary	2006	68534
1.lit_hu_dia_Csoori_Sandor-Tizenhet_ko_a_parton.vert	Tizenhét kő a parton	literature	Hungary	2007	109928
1.lit_hu_dia_Juhasz_Ferenc-Halandosag-mamor.vert	Halandóság-mámor	literature	Hungary	2007	15888
1.lit_hu_dia_Bella_Istvan-Mintha_tukrok_kozott_beszelnek.vert	Mintha tükrök között beszélnék	literature	Hungary	2007	11255
1.lit_hu_dia_Parti_Nagy_Lajos-A_vak_murmuter.vert	A vak murmutér	literature	Hungary	2007	24355
1.lit_hu_dia_Lazar_Ervin-Naplo.vert	Napló	literature	Hungary	2007	123438
1.lit_hu_dia_Bertok_Laszlo-Hangyak_vonulnak.vert	Hangyák vonulnak	literature	Hungary	2007	17024
1.lit_hu_dia_Ottlik_Geza-Iskola_a_hataron.vert	Iskola a határon	literature	Hungary	2007	128950
1.lit_hu_dia_Bertok_Laszlo-Ket_lepke_csapkod.vert	Két lepke csapkod	literature	Hungary	2007	121
1.lit_hu_dia_Moldova_Gyorgy-Az_utolso_tolteny_8.vert	Az utolsó töltény 8.	literature	Hungary	2007	54505
1.lit_hu_dia_Gyurko_Laszlo-Azt_soha.vert	Azt soha	literature	Hungary	2007	60434
1.lit_hu_dia_Takats_Gyula-Hol_is_a_Volt.vert	Hol is a Volt	literature	Hungary	2007	3694
1.lit_hu_dia_Kovacs_Andras_Ferenc-Hajnali_csillag_peremen.vert	Hajnali csillag peremén	literature	Hungary	2007	18020
1.lit_hu_dia_Spiro_Gyorgy-Messiasok.vert	Messiások	literature	Hungary	2007	250405
1.lit_hu_dia_Hubay_Miklos-Labnyomok_a_porban.vert	Lábnyomok a porban	literature	Hungary	2007	93626
1.lit_hu_dia_Oravecz_Imre-A_hopik_konyve.vert	A hopik könyve	literature	Hungary	2007	13599
1.lit_hu_dia_Oravecz_Imre-Ondrok_godre.vert	Ondrok gödre	literature	Hungary	2007	143116
1.lit_hu_dia_Moldova_Gyorgy-Az_utolso_tolteny_7.vert	Az utolsó töltény 7.	literature	Hungary	2007	60739
1.lit_hu_dia_Kertesz_Imre-Vilagpolgarok_es_zarandok.vert	Világpolgár és zarándok	literature	Hungary	2007	3406
1.lit_hu_dia_Jokai_Anna-Godot_megjott.vert	Godot megjött	literature	Hungary	2007	38507
1.lit_hu_dia_Tolnai_Otto-A_pompeji_szerelmesek.vert	A pompeji szerelmesek	literature	Hungary	2007	136302
1.lit_hu_dia_Kovacs_Andras_Ferenc-Idomadarkonyv.vert	Időmadárkönyv	literature	Hungary	2007	1255
1.lit_hu_dia_Takacs_Zsuzsa-A_megteveszto_kulseju_vendeg.vert	A megtévesztő külsejű vendég	literature	Hungary	2007	43786
1.lit_hu_dia_Tolnai_Otto-Grenadirmars.vert	Grenadírmars	literature	Hungary	2008	106289
1.lit_hu_dia_Lazar_Ervin-A_kalapba_zart_lany.vert	A kalapba zárt lány	literature	Hungary	2008	1183
1.lit_hu_dia_Juhasz_Ferenc-Az_egyik_mindenseg.vert	Az egyik mindenség	literature	Hungary	2008	1099
1.lit_hu_dia_Gyurko_Laszlo-Kotetben_nem_kozolt_cikkek_esszek_tanulmanyok.vert	Kötetben nem közölt cikkek, esszék, tanulmányok	literature	Hungary	2008	202180
1.lit_hu_dia_Marsall_Laszlo-Szikrak_es_tovisek.vert	Szikrák és tövisek	literature	Hungary	2008	10812
1.lit_hu_dia_Meray_Tibor-Imre_bacsi.vert	Imre bácsi	literature	Hungary	2008	47519
1.lit_hu_dia_Tandori_Dezso-Az_egzisztencialista.vert	Az egzisztencialista	literature	Hungary	2008	229
1.lit_hu_dia_Konrad_Gyorgy-Inga.vert	Inga	literature	Hungary	2008	58485
1.lit_hu_dia_Krasznahorkai_Laszlo-Seiobo_jart_odalent.vert	Seiobo járt odalent	literature	Hungary	2008	13443
1.lit_hu_dia_Szilagyi_Istvan-Ko_hull_apado_kutba.vert	Kő hull apadó kútba	literature	Hungary	2008	156279
1.lit_hu_dia_Esterhazy_Peter-Semmi_muveszet.vert	Semmi művészet	literature	Hungary	2008	53309
1.lit_hu_dia_Gyurko_Laszlo-Kotetben_nem_kozolt_szepirodalmi_muvek_szinpadi_jatekok.vert	Kötetben nem közölt szépirodalmi művek, színpadi játékok	literature	Hungary	2008	41437
1.lit_hu_dia_Takacs_Zsuzsa-Jaj_a_gyoztesnek.vert	Jaj a győztesnek!	literature	Hungary	2008	62289
1.lit_hu_dia_Juhasz_Ferenc-Pacsirta_a_szivben.vert	Pacsirta a szívben	literature	Hungary	2008	61555
1.lit_hu_dia_Kuczka_Peter-A_Galaktikaban_megjelent_irasok.vert	A Galaktikában megjelent írások	literature	Hungary	2009	59256
1.lit_hu_dia_Krasznahorkai_Laszlo-Az_utolso_farkas.vert	Az utolsó farkas	literature	Hungary	2009	104
1.lit_hu_dia_Spiro_Gyorgy-Felesegverseny.vert	Feleségverseny	literature	Hungary	2009	118057
1.lit_hu_dia_Rakovszky_Zsuzsa-A_Hold_a_hetedik_hazban.vert	A Hold a hetedik házban	literature	Hungary	2009	101144
1.lit_hu_dia_Csoori_Sandor-Harangok_zugnak_bennem.vert	Harangok zúgnak bennem	literature	Hungary	2009	6352
1.lit_hu_dia_Darvasi_Laszlo-A_konnymutatvanyosok_legendaja.vert	A könnymutatványosok legendája	literature	Hungary	2009	186658
1.lit_hu_dia_Takacs_Zsuzsa-A_test_imadasa_India.vert	A test imádása - India	literature	Hungary	2010	11189
1.lit_hu_dia_Raba_Gyorgy-Disputa_onmagammal.vert	Disputa önmagammal	literature	Hungary	2010	4591
1.lit_hu_dia_Tolnai_Otto-Vilagitotorony_elado.vert	Világítótorony eladó	literature	Hungary	2010	36024
1.lit_hu_dia_Tolnai_Otto-A_kisinyovi_rozsa.vert	A kisinyovi rózsa	literature	Hungary	2010	2315
1.lit_hu_dia_Takats_Gyula-Fenyocske-Pikku_petaja.vert	Fenyőcske - Pikku petäjä	literature	Hungary	2011	1702
3.lit_er_szepirod_Egyed_emese_harom_dio.s1.clean.vert	Egyed Emese: Három dió	literature	Transylvania	-	5119
3.lit_kr_SzepAngelaHaza.s1.clean.vert	Kárpátaljai korpuszrész	literature	Subcarpathia	-	35694
3.lit_er_szepirod_Egyed_emese_Hajnalenek.s1.clean.vert	Egyed Emese: Hajnalének	literature	Transylvania	-	8206
3.lit_er_szepirod_Tar_karoly_eletem.s1.clean.vert	Tar Károly: Életem	literature	Transylvania	-	57393
3.lit_er_balasi.s1.clean.vert	Balási András versei	literature	Transylvania	-	2070
3.lit_gr_gazdagjozsef_avadaszatvarazsa.iso.s1.clean.vert	A vadászat varázsa: elektronikus változat	literature	Slovakia	-	31858
3.lit_er_csavossy.s1.clean.vert	Csávossy György versei	literature	Transylvania	-	327
3.lit_er_szepirod_Tar_karoly_koszonom_jol_vagyok.s1.clean.vert	Tar Károly: Köszönöm jól vagyok	literature	Transylvania	-	30949
3.lit_hu_dia_Kuczka_Peter-Amores_atque_Tristia.vert	Amores atque Tristia	literature	Hungary	-	1130
3.lit_er_jank.s1.clean.vert	Jank Karoly: Holtak ösvénye (és más versek)	literature	Transylvania	-	5310
3.lit_er_eltes.s1.clean.vert	Élteds Enikő versei	literature	Transylvania	-	674
3.lit_er_fabri.s1.clean.vert	Fábri Sándor versei	literature	Transylvania	-	392
3.lit_er_gergelyt.s1.clean.vert	Gergely Tamás két novellája	literature	Transylvania	-	2387
3.lit_hu_dia_Jokai_Anna-Toredek.vert	Töredék	literature	Hungary	-	3697
3.lit_kr_pansip2001-1.s1.clean.vert	Kárpátaljai korpuszrész	literature	Subcarpathia	-	883
3.lit_er_szepirod_Tar_karoly_totagas.s1.clean.vert	Tar Károly: Tótágas	literature	Transylvania	-	16252
3.lit_er_szepirod_Egyed_emese_madarcsontu_versek.s1.clean.vert	Egyed Emese: Madárcsontú versek	literature	Transylvania	-	5945
3.lit_er_a_feny.s1.clean.vert	A fény	literature	Transylvania	-	511
3.lit_gr_kozsarzsuzsanna_apokrif.iso.s1.clean.vert	-	literature	Slovakia	-	33080
3.lit_er_ferenczes.s1.clean.vert	Ferenczes István	literature	Transylvania	-	677
3.lit_er_balogh_bertalan_oszlopszent.s1.clean.vert	Balogh Bertalan: Oszlopszent (és más versek)	literature	Transylvania	-	65851
3.lit_er_jancsik.s1.clean.vert	Jancsik Pál versei	literature	Transylvania	-	446
3.lit_gr_stadtdrucker_halalkastely.s1.clean.vert	könyv címe	literature	Slovakia	-	93297
3.lit_er_kristo_t.vert	MNSz irodalmi alkorpusz:  Kristó Tibor versei	literature	Transylvania	-	5188
3.lit_er_szepirod_Egyed_emese_csond.s1.clean.vert	Egyed Emese: Csönd	literature	Transylvania	-	6705
3.lit_er_szabo_b_hun.s1.clean.vert	Szabó Barna: Képversek	literature	Transylvania	-	575
3.lit_hu_dia_Takacs_Zsuzsa-Nagy_Laszlo_Lorca-forditasainak_poetikai_megkozelitese.vert	Nagy László Lorca-fordításainak poétikai megközelítése	literature	Hungary	-	27445
3.lit_kr_BallaDKaroly.vert	MNSz irodalmi alkorpusz:  Balla D. Károly írásai	literature	Subcarpathia	-	309108
3.lit_er_bartalis.s1.clean.vert	Bartalis János versei	literature	Transylvania	-	1527
3.lit_er_laszlo_n.s1.clean.vert	>László Noémi: Torockó (és más versek)	literature	Transylvania	-	812
3.lit_er_irodalmijelen.vert	MNSz irodalmi alkorpusz: Aradi Irodalmi Folyóirat	literature	Transylvania	-	123797
3.lit_hu_dia_Kalnoky_Laszlo___Az_arnyak_kertje___---.clean.vert	Az árnyak kertje	literature	Hungary	-	9549
3.lit_er_szepirod_Tar_karoly_Es.s1.clean.vert	Tar Károly: És (és más versek)	literature	Transylvania	-	7358
3.lit_er_szepirod_Tar_karoly_Letszo.s1.clean.vert	Tar Károly: Létszó	literature	Transylvania	-	9417
3.lit_er_zsisku.s1.clean.vert	Zsiskú János versei	literature	Transylvania	-	1123
3.lit_er_simonfy.s1.clean.vert	Simonfy József versei	literature	Transylvania	-	464
3.lit_er_szepirod_Tar_karoly_tanchaz.s1.clean.vert	Tar Károly: Táncház	literature	Transylvania	-	1486
3.lit_er_tothistv.s1.clean.vert	Tóth István versei	literature	Transylvania	-	338
3.lit_er_szepirod_Egyed_emese_Delvidek.s1.clean.vert	Egyed Emese: Délvidék	literature	Transylvania	-	7823
3.lit_er_szepirod_Tar_karoly_totagas_pillanatok.s1.clean.vert	Tar Károly: Tótágas pillanatok	literature	Transylvania	-	40474
3.lit_gr_keseru_jozsef.s1.clean.vert	Macondo a Csallóközben: elektronikus változat	literature	Slovakia	-	44596
3.lit_er_burjan.s1.clean.vert	Burján G. Emil versei	literature	Transylvania	-	394
3.lit_er_sroth.s1.clean.vert	Sróth Ödön versei	literature	Transylvania	-	282
3.lit_gr_csordasjanos_lelkesedeseskiabrandulas.iso.s1.clean.vert	-	literature	Slovakia	-	30467
3.lit_hu_dia_Hatar_Gyozo-Ujszulotthoz_intezett_ADMONITIO.vert	Újszülötthöz intézett ADMONITIO	literature	Hungary	-	4418
3.lit_hu_dia_Bodor_Adam-Az_Utunkban_megjelent_irasok.vert	Az Utunkban megjelent írások	literature	Hungary	-	205678
3.lit_gr_csordasjanos_feluton.iso.s1.clean.vert	-	literature	Slovakia	-	34732
3.lit_kr_56Karpataljan.s1.clean.vert	Kárpátaljai korpuszrész	literature	Subcarpathia	-	3782
3.lit_er_denes.s1.clean.vert	Dénes László versei	literature	Transylvania	-	2166
3.lit_er_nyaradi.s1.clean.vert	Nyárádi Szabó Zoltán versei	literature	Transylvania	-	831
3.lit_gr_zalabai.s1.clean.vert	Édesanya-nyelvünk	literature	Slovakia	-	19643
3.lit_er_szepirod_Tar_karoly_szerenad.s1.clean.vert	Tar Károly: Szerenád	literature	Transylvania	-	50995
3.lit_er_bozodi.s1.clean.vert	Bözödi György versei	literature	Transylvania	-	885
3.lit_hu_dia_Tandori_Dezso-Vita-e-avagy_van-e_curriculum_evidentiae.vert	Vita-e? - Avagy: van-e curriculum evidentiae?!	literature	Hungary	-	2762
3.lit_er_JSprenger_bosz.vert	MNSz irodalmi alkorpusz: A boszorkányok természetéről	literature	Transylvania	-	15720
3.lit_er_fazakas.s1.clean.vert	Fazakas Attila versei	literature	Transylvania	-	436
3.lit_er_rozsnyai.s1.clean.vert	Rozsnyai László versei	literature	Transylvania	-	258
3.lit_er_kaboseva.s1.clean.vert	Kabos Éva versei	literature	Transylvania	-	1174
3.lit_er_vari_cs.s1.clean.vert	Vári Csaba: Ars Poetica (és más versek)	literature	Transylvania	-	289
3.lit_er_papp_e.s1.clean.vert	Papp Erika: Ütemre (és más versek)	literature	Transylvania	-	841
3.lit_er_sztrajk.s1.clean.vert	A sztrájk, amelyről senki se tudott	literature	Transylvania	-	3129
3.lit_kr_PokolBugyraiban.s1.clean.vert	Kárpátaljai korpuszrész	literature	Subcarpathia	-	32669
3.lit_er_farkas.s1.clean.vert	Farkas Árpád versei	literature	Transylvania	-	2003
3.lit_er_szepirod_Tar_karoly_nyari_mese.s1.clean.vert	Tar Károly: Nyári mese	literature	Transylvania	-	67515
3.lit_hu_dia_Utassy_Jozsef-A_kikelet_fia.vert	A kikelet fia	literature	Hungary	-	6347
3.lit_er_kovacsaf.s1.clean.vert	Kovács András Ferenc versei	literature	Transylvania	-	1604
3.lit_hu_dia_Laszloffy_Aladar-Letlelet.vert	Létlelet	literature	Hungary	-	2603
3.lit_hu_dia_Csukas_Istvan___A_mu-Susu_-_A_buvos_virag___---.clean.vert	A mű-Süsü - A bűvös virág	literature	Hungary	-	7129
3.lit_er_M_Szabo_Istvan_Elfelejtett_szavak_antologiaja.vert	MNSz irodalmi alkorpusz: Elfelejtett szavak antológiája	literature	Transylvania	-	140429
3.lit_er_Cseke_Gabor_Mircea_Florin_Sandru_Szines_kenguru.s1.clean.vert	Cseke Gábor versei	literature	Transylvania	-	4499
3.lit_er_derzsi.s1.clean.vert	Derzsi Sándor versei	literature	Transylvania	-	2298
3.lit_hu_dia_Csorba_Gyozo-Faust-A_tragedia_masodik_resze.vert	Faust - A tragédia második része	literature	Hungary	-	52703
3.lit_er_palocsay.s1.clean.vert	Palocsay Zsigmond versei	literature	Transylvania	-	1911
3.lit_er_szepirod_Egyed_emese_Elovizek.s1.clean.vert	Egyed Emese: Élővizek	literature	Transylvania	-	6418
3.lit_er_bencze.s1.clean.vert	Bencze Mihály versei	literature	Transylvania	-	1238
3.lit_er_szepirod_Tar_karoly_meses_kozlekedes.s1.clean.vert	Tar Károly: Mesés közlekedés	literature	Transylvania	-	4087
3.lit_er_sinkovits.s1.clean.vert	Sinkovits István versei	literature	Transylvania	-	1319
3.lit_gr_vamos_rasid.s1.clean.vert	Rasid efendi	literature	Slovakia	-	70278
3.lit_er_tamastarrmelinda.s1.clean.vert	Tamás-Tarr Melinda: Kiközösítettek	literature	Transylvania	-	374
3.lit_er_olah_i.s1.clean.vert	Oláh István: Denevér (és más versek)	literature	Transylvania	-	425
3.lit_er_boloni.s1.clean.vert	Bölöni Péter versei	literature	Transylvania	-	668
3.lit_er_szonda_hun.s1.clean.vert	Szonda Szabolcs legszebb versei	literature	Transylvania	-	567
3.lit_er_Tamas_Timea.s1.clean.vert	Tamás Tímea: A Madárijesztő panaszai (és más versek)	literature	Transylvania	-	4258
3.lit_kr_SzolosyGyula.s1.clean.vert	Kárpátaljai korpuszrész	literature	Subcarpathia	-	4254
3.lit_gr_csemadok_tortenete.s1.clean.vert	könyv címe	literature	Slovakia	-	56793
3.lit_gr_varga_dobronak.s1.clean.vert	A dobronaki plébánia történetéből	literature	Slovakia	-	14786
3.lit_er_orbanjd.s1.clean.vert	Orbán János Dénes versei	literature	Transylvania	-	1372
3.lit_er_pall.s1.clean.vert	Páll Lajos versei	literature	Transylvania	-	570
3.lit_er_ori_istvan_rigounnep.s1.clean.vert	Őri István: Rigóünnep	literature	Transylvania	-	5535
3.lit_er_kercso_hun.s1.clean.vert	Kercsó Attila: Az ősz nyugalma (és más versek)	literature	Transylvania	-	598
3.lit_hu_dia_Agh_Istvan-Tizennyolc_es_a_tobbi_evem.vert	Tizennyolc és a többi évem	literature	Hungary	-	5914
3.lit_gr_baloghbertalan_oszlopszent.iso.s1.clean.vert	-	literature	Slovakia	-	65138
3.lit_hu_dia_Somlyo_Gyorgy-Anti-curriculum.vert	Anti-curriculum	literature	Hungary	-	1904
3.lit_hu_dia_Marsall_Laszlo-Furo_utca_utvesztok_csavarintmanyok.vert	Fúró utca, útvesztők, csavarintmányok	literature	Hungary	-	6849
3.lit_gr_csordasjanos_kereszttuzben.iso.s1.clean.vert	-	literature	Slovakia	-	22904
3.lit_vj_krit.vert	MNSz irodalmi alkorpusz:  Üzenet - elektronikus változat	literature	Vojvodina	-	191326
3.lit_er_gittai.s1.clean.vert	Gittai István versei	literature	Transylvania	-	843
3.lit_gr_zirig_arnyeksovenylovasa.s1.clean.vert	Árnyéksövény lovasa	literature	Slovakia	-	6225
3.lit_hu_dia_Nemeth_Laszlo-A_Tanuban_megjelent_irasok.vert	A Tanuban megjelent írások	literature	Hungary	-	17905
3.lit_er_dudas.s1.clean.vert	Nagy Farkas - Dudás Erika versei	literature	Transylvania	-	801
3.lit_er_marko_b.s1.clean.vert	Markó Béla: Aggtelek (és más versek)	literature	Transylvania	-	1102
3.lit_er_csiki.s1.clean.vert	Csiki László versei	literature	Transylvania	-	1404
3.lit_er_gallandras.s1.clean.vert	Gáll András: Éjszaka, a catalaunumi mezőn	literature	Transylvania	-	9774
3.lit_er_muller_d.s1.clean.vert	Müller Dezső: Piros alma (és más versek)	literature	Transylvania	-	429
3.lit_er_Gobby_Gy_itelj.s1.clean.vert	Gobby Gy: Itélj meg engem (és más versek)	literature	Transylvania	-	8985
3.lit_er_kenez_f.s1.clean.vert	Kenez Ferenc: Torony fombján zöld fű (és más versek)	literature	Transylvania	-	2326
3.lit_hu_dia_Fekete_Sandor-agyon_akart_verni_a_magyar_nep.vert	...agyon akart verni a magyar nép...	literature	Hungary	-	17070
3.lit_er_veress_g.s1.clean.vert	Veress Gerzson: Az eltűnt jövő nyomában (és más versek)	literature	Transylvania	-	829
3.lit_hu_dia_Takacs_Zsuzsa-Ez_csaknem_olyan_mint_amikor_egy_orvos_onmagan_kiserletezik.vert	Ez csaknem olyan, mint amikor egy orvos önmagán kísérletezik...	literature	Hungary	-	3302
3.lit_gr_tanczos_radvany.s1.clean.vert	könyv címe	literature	Slovakia	-	26965
3.lit_er_gal_eva.s1.clean.vert	Gál Éva: Röviden (és más versek)	literature	Transylvania	-	657
3.lit_er_ambrus_l.s1.clean.vert	Ambrus Lajos versei	literature	Transylvania	-	506
3.lit_er_tomos_h.s1.clean.vert	Tömös Hajnal: Parasztok (és más versek)	literature	Transylvania	-	254
